	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Strigamia_maritima	0.0739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0195	0.0034	0.1550	0.0196	0.0007	0.0007	0.0835	0.0012	0.0000	0.0007	0.2923	0.0000	0.0000	0.0551	0.0000	0.0000	0.0131	0.0056	0.2468	0.0000	0.1088	0.0000	0.0473	0.2468	0.2087	0.0000	0.0127	0.1005	0.0007	0.0698	0.0601	0.0123	0.0072	0.0250	0.0000	0.1351	0.0177	0.0824	0.0000	0.1083	0.1475	0.1577	0.2468	0.0000	0.0179	0.0632	0.0177	0.0000	0.1333	0.0000	0.0000	0.0023	0.0007	0.0078	0.0213	0.0000	0.0000	0.0000	0.1421	0.0000	0.0000	0.0000	0.1415	0.0522	0.1185	0.0113	0.0059	0.0000	0.0213	0.0000	0.1330	0.2468	0.2468	0.2651	0.2091	0.0767	0.2468	0.0000	0.0728	0.0000	0.0867	0.0782	0.0000	0.1783	0.0000	0.0468	0.0040	0.2468	0.0000	0.0370	0.0060	0.1165	0.0000	0.0000	0.0000	0.0000	0.0072	0.0059	0.0975	0.0400	0.0827	0.0000	0.0000	0.4058	0.0056	0.1954		0.0000	0.0000	0.0667	0.0507	0.0000	0.0000	0.2279	0.0000	0.0696	0.1581	0.1345	0.0000	0.0213	0.0067	0.0682	0.0461	0.0057	0.0000	0.0059	0.0951	0.0177	0.0120	0.0000	0.0417	0.0000	0.0490	0.0213	0.0000	0.0000	0.1077	0.5595	0.0093	0.4773	0.0000	0.0000	0.0000	0.0000	0.0213	0.0059	0.0177	0.0835	0.0000	0.0317	0.1639	0.0000	0.0000	0.1569	0.0177	0.2727	0.0007	0.0842	0.1951	0.0000	0.1083	0.0000	0.1443	0.0287	0.0417	0.0141	0.0000	0.0262	0.0213	0.0000	0.3605	0.0000	0.0000	0.0000	0.0088	0.0213	0.0000	0.0000	0.0177	0.0000	0.0000	0.0059	0.0000	0.0194	0.0119	0.0000	0.0023	0.3974	0.0601	0.1814	0.0693	0.0000	0.0012
Urticina_eques	0.4716	0.0000	0.0000	0.0000	0.7404	0.8456	0.7404		0.0130	0.1858	0.0000	0.0000	0.2986	0.2986		0.5509	0.0058	0.2986	0.2000	0.0000	0.1387		0.7404	0.0000	0.0654		0.0069	0.6443	0.1088	0.7404		0.0069	0.4478	0.7404	0.0000		0.2986	0.0000	0.7162	0.0000	0.0000	0.0000	0.3085	0.0000	0.9154	0.0000	0.0000	0.5375	0.1066	0.8468	0.0069	0.0000	0.0580	0.0000	0.9154		0.1556	0.0000		0.6361	0.2986	0.0000	0.0330	0.0000	0.0000	0.0979		0.0645	0.3445		0.7268	0.7745	0.0000	0.0000	0.0000	0.0390	0.0330	0.2774		0.0069	0.0069	0.7721	0.5259	0.1533	0.0069	0.4049	0.0000	0.1016	0.0000	0.3352	0.5057	0.7607	0.7404		0.0595	0.0069	0.0619	0.0000	0.0000	0.0437	0.0345	0.0000			0.1739		0.5784	0.0000	0.3633	0.0000	0.0000	0.6812	0.0337	0.0000	0.0000		0.7404	0.0000	0.1377	0.0000	0.0267	0.4354		0.6174	0.7222	0.6241	0.2667	0.0330	0.0000	0.0000		0.1437	0.0000		0.1848	0.9154	0.1867	0.0000	0.1823	0.3916	0.0000	0.0330	0.0463	0.4185	0.0615	0.0000	0.0607	0.0000	0.6265	0.0000	0.3978	0.2986	0.0330	0.0000	0.9154		0.0000	0.5298	0.0738		0.0075	0.0000	0.9154		0.2986			0.0000	0.5375	0.0000	0.1959	0.0000	0.1823	0.0000		0.0974	0.0330	0.0000	0.0872	0.2729	0.2774	0.2774	0.2920	0.0330	0.4353	0.7404	0.9154	0.1919	0.0000			0.0000	0.0000	0.0000	0.6361	0.0000	0.7162	0.0000	0.0000	0.0640	0.5509
Ixodes_scapularis	0.0231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0302	0.0000	0.0000	0.1603	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1603	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8552	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1189	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0456	0.0456	0.0000	0.5556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.0000	0.0000	0.0302	0.0000	0.0000	0.0079	0.0000	0.0000	0.0520	0.0520	0.1858	0.0000	0.0517	0.0000	0.0000	0.0000	0.0000	0.0000	0.1603	0.0000	0.1131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pediculus_humanus_corporis	0.0035	0.0000	0.0000	0.0000	0.0031	0.0000	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0000	0.0000	0.0000	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0351	0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0000	0.1232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1284	0.1549	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hydractinia_polyclina	0.0260	0.0000	0.0280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0173	0.0000	0.0000	0.0000	0.0000	0.0209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.0000	0.0000		0.0000	0.3621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pocillopora_damicornis	0.0570	0.2520	0.3738	0.0000	0.0004	0.0000	0.0004	0.0000	0.3312	0.0000	0.1473	0.0000	0.0216	0.0216	0.0102	0.0000	0.0000	0.0216	0.0000	0.0000	0.0126	0.0000	0.0004	0.0078	0.0131	0.0000	0.0124	0.0000	0.0544	0.0004	0.0000	0.0124	0.0759	0.0004	0.0000	0.0136	0.0216	0.0093	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0193	0.0000	0.0000	0.1000	0.1066	0.0000	0.0124	0.0000	0.0045	0.0000	0.0193	0.0043	0.0000	0.0137	0.3108	0.0011	0.0216	0.0853	0.0000	0.0137	0.0137	0.0000	0.0364	0.0000	0.0957	0.3108	0.0000	0.0125	0.2074	0.0000	0.0000	0.0260	0.0000	0.0111	0.0000	0.0124	0.0124	0.0279	0.0388	0.0767	0.0124	0.0000	0.0000	0.0000	0.1792	0.0000	0.2045	0.0023	0.0004	0.0029	0.0159	0.0124	0.0000	0.0000	0.0000	0.0000	0.2000	0.0000	0.0000		0.0000	0.0791	0.0360	0.0000	0.0036	0.0000	0.0526	0.0000	0.0000	0.0000	0.3559	0.0043	0.0004	0.3429	0.0435	0.1875	0.0000	0.0544	0.0000	0.0000	0.0427	0.0000	0.0000	0.0000	0.0000	0.0136	0.0000	0.1839	0.0970	0.0791	0.0000	0.0193	0.0181	0.0000	0.0000	0.0909	0.0000	0.0000	0.0463	0.0125	0.0000	0.0000	0.1963	0.0000	0.3373	0.0137	0.2043	0.0000	0.0000	0.0000	0.0193	0.0102	0.0000	0.0000	0.0000	0.0000	0.0970	0.0000	0.0193	0.0000	0.0216	0.1228	0.0000	0.0000	0.1000	0.0000	0.5361	0.0000	0.0000	0.2113	0.0043	0.0524	0.0000	0.0394	0.0000	0.0061	0.0111	0.0111	0.0000	0.0000	0.1336	0.0004	0.0193	0.3131	0.0000	0.0791	0.3108	0.0388	0.0000	0.0000	0.0011	0.0000	0.0030	0.0735	0.0000	0.0000	0.0000
Aiptasia_pallida	0.0292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0007	0.0000	0.0000		0.0007		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9336	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0078	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0032	0.0000	0.0007	0.0620	0.0000	0.0000	0.0000	0.0079	0.0000	0.0000	0.0000	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0936	0.0000	0.0000	0.0000	0.0185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.3652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0083	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0020	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hormathia_digitata	0.0503	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	0.0000	0.0000	0.0068	0.0000		0.0000	0.0000	0.1398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0000	0.0000	0.0618	0.0000	0.0000	0.0000	0.0000	0.0030	0.0000	0.0626	0.0000	0.0000	0.3850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0338	0.0000	0.0000	0.0854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0338	0.0000	0.0000	0.0000	0.1255	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0312	0.0000	0.0574	0.1255	0.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0938	0.0000	0.0000	0.0000	0.0000	0.0000	0.3509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0082	0.0000	0.0000	0.2743	0.0000	0.0000	0.1331	0.1031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2743	0.0000	0.0338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0324	0.0000	0.4308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0338	0.1398	0.0000	0.0655	0.0000	0.0082	0.0000	0.0000	0.0338	0.0000	0.0000	0.7088	0.0000	0.0000	0.0854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0523	0.0000	0.0000	0.0000	0.0000	0.0000	0.2155	0.0000	0.0338	0.0000	0.0000	0.2743	0.1255	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Salpingoeca_sp_ATCC50818	0.0386	0.0000	0.0000	0.0000	0.0454	0.0000	0.0454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0454	0.0000	0.0000	0.0000	0.0454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7827	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7827	0.3854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7650	0.8276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0422	0.0185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0154	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3147	0.0000	0.0070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0062	0.0000	0.0000	0.0302	0.0454	0.0000	0.0000	0.0000	0.0000	0.7827	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000
Petrosia_ficiformis	0.0154	0.0000	0.0000	0.0000	0.0000	0.0705	0.0000	0.1899	0.0000	0.0203	0.0000	0.0000	0.0104	0.0104	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4684	0.0000	0.0104	0.2279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1517	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	0.0047	0.0000	0.1392	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0098	0.0000	0.0000	0.0000
Thelohanellus_kitauei	0.2403		0.0000		0.0009	0.0872	0.0009	0.1013	0.2468	0.0236	0.2713		0.0573	0.0573	0.0000	0.0000	0.0000	0.0573			0.2059	0.0441	0.0009	0.0000		0.0000		0.0000		0.0009	0.0592		0.0000	0.0009	0.0696	0.1908	0.0573	0.0000		0.0123	0.0000	0.0000	0.0000	0.2793	0.0274				0.0246	0.1216				0.0000	0.0274	0.2443	0.0074	0.0000		0.0000	0.0573	0.0078	0.0245	0.0000	0.0000	0.1455	0.1941	0.1828			0.1756	0.0564	0.2667	0.0000	0.0059	0.1429	0.0245	0.0000	0.2611				0.1142	0.0000		0.0000	0.1258	0.1172	0.0809	0.2737		0.0677	0.0009	0.7251	0.0079				0.1807	0.1068	0.0483		0.1235		0.1232	0.0000	0.0742	0.7714	0.1223	0.2577	0.3860			0.2069		0.2443	0.0009				0.1069	0.0000	0.0412		0.0043		0.3750	0.0245	0.3893	0.0000	0.0658	0.0057	0.0364	0.0000	0.0000	0.0274	0.0723	0.0185	0.0087	0.2168	0.0070	0.0245	0.0000	0.0000			0.0607			0.0000	0.0430	0.0000	0.0245	0.0059	0.0274	0.0000	0.0000		0.1639	0.1235	0.0672		0.0274	0.1958	0.0573	0.0000	0.0000	0.0000		0.3814	0.2938	0.0048	0.0087		0.2443	0.0075	0.0245	0.0000		0.0000	0.0000	0.0000	0.0088	0.0245	0.0000	0.0009	0.0274	0.0101	0.0000	0.0000		0.1165	0.0000	0.0000	0.0000			0.0245	0.2772	0.0000	0.0000
Clytia_hemisphaerica	0.0333	0.0000	0.0280	0.0000	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0266	0.0000	0.0797	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2600	0.0000	0.0000	0.1297	0.0000	0.0209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4678	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.0000	0.0000	0.0000	0.2650	0.0000	0.0000	0.0000	0.0000	0.0045	0.1645	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Leucetta_chagosensis	0.6210	0.0394	0.0000	0.0000		0.4799			0.0000	0.1385	0.0000	0.0000				0.6269				0.0000	0.0630			0.0000	0.0131		0.0928		0.0000			0.0928			0.0000	0.3373		0.0000			0.0000	0.2083	0.0000			0.1294	0.0000		0.0000	0.2658	0.0928	0.0000	0.0000	0.0000			0.0000	0.0000		0.6310		0.0000		0.0000	0.0000	0.1111							0.0000	0.0000	0.0000	0.0000		0.7933		0.0928	0.0928	0.0698		0.3449	0.0928		0.0000		0.0000		0.0057				0.0000	0.0928	0.0000	0.0000	0.0000	0.0291	0.0000		0.6296	0.0000	0.0000		0.1589	0.0000		0.0000	0.0000	0.0580		0.0000	0.0000			0.0000		0.0000	0.0115			0.0000			0.0083		0.0000	0.0091	0.0000	0.0000	0.0000				0.0000	0.0000	0.2830		0.0000		0.3009	0.7193	0.0000	0.0000	0.0000	0.0114	0.0000	0.0000	0.0000			0.0000			0.0000		0.1885	0.6296	0.0000	0.0000		0.0699				0.0047		0.0412	0.0000	0.0000	0.2830	0.0000		0.0000		0.0000	0.0000	0.2872	0.7933	0.7933						0.0000	0.0000			0.0000	0.0000	0.0000	0.6310			0.0000	0.0000	0.0493	0.6269
